"Ligne_num";"NOMVOIE";"ID_DEFAUT";"PK_DEFAUT";"PROFIL_RAIL";"ANNEE_POSE";"VITESSE";"GROUPE_UIC";"RAYON_COURBE";"ID_TYPE_CLASSEMENT";"ID_TYPE_EMPLACEMENT";"ID_TYPE_DEFAUT";"Annee_Decouverte"
229000;"V1BIS";2512275;"025+0230";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2512280;"049+0346";"UIC60";1975;90;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2512324;"023+0086";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2512325;"023+0095";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2512326;"023+0960";"U36";1980;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2512327;"022+0381";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2512328;"022+0276";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
272000;"V2";2513787;"009+0695";"UIC60";1990;160;"3";3333;"O";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2513831;"009+0597";"UIC60";1974;90;"4";0;"X2";"Ciel ouvert";"2270";2013
272000;"V1";2513856;"005+0730";"UIC60";1985;120;"3";6250;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2513859;"005+0981";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2513863;"005+0981";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2513865;"005+0982";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2513869;"010+0749";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2513871;"011+0117";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2513874;"011+0089";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2514178;"019+0880";"U50";1977;90;"3";1600;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2514180;"019+0881";"U50";1977;90;"3";1600;"O";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2514210;"013+0516";"U50";1967;60;"4";3572;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2514214;"012+0400";"U50";1998;90;"4";1352;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2514216;"010+0417";"UIC60";1974;90;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2BIS";2514328;"014+0305";"UIC60";1984;120;"4";2000;"O";"Ciel ouvert";"2272";2013
229000;"V2BIS";2514360;"015+0150";"UIC60";1975;120;"4";2272;"O";"Ciel ouvert";"2271";2013
329000;"V1";2514595;"039+0400";"U50";1976;120;"5";1021;"O";"Ciel ouvert";"2272";2013
329000;"V1";2514598;"043+0850";"U50";1976;120;"5";0;"O";"Ciel ouvert";"2271";2013
330000;"VRM";2514763;"008+0800";"UIC60";1981;90;"3";5000;"O";"Ciel ouvert";"2270";2013
330000;"VRM";2514765;"008+0820";"UIC60";1981;90;"3";5000;"O";"Ciel ouvert";"2270";2013
330000;"VRM";2514766;"008+0821";"UIC60";1981;90;"3";5000;"O";"Ciel ouvert";"2270";2013
330000;"VRM";2514767;"008+0821";"UIC60";1981;90;"3";5000;"O";"Ciel ouvert";"2270";2013
330000;"VRM";2514768;"008+0848";"UIC60";1981;90;"3";5000;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2514998;"018+0735";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2272";2013
76000;"V2";2515000;"018+0795";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515004;"018+0796";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515005;"018+0815";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515006;"018+0850";"UIC60";1975;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515007;"018+0855";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515008;"018+0980";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2272";2013
76000;"V2";2515009;"019+0105";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515011;"019+0195";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2272";2013
76000;"V2";2515013;"019+0650";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515016;"015+0320";"UIC60";1975;110;"4";1137;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515017;"015+0165";"UIC60";1975;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515019;"015+0100";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515020;"019+0835";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2272";2013
76000;"V2";2515021;"021+0880";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2271";2013
76000;"V2";2515038;"021+0884";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515040;"021+0937";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515042;"021+0939";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515043;"021+0944";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515047;"024+0870";"UIC60";1975;110;"4";596;"X1";"Ciel ouvert";"2270";2013
76000;"V2";2515051;"025+0920";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2271";2013
76000;"V2";2515052;"025+0980";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515054;"025+0981";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515058;"025+0982";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515060;"025+0983";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515063;"025+0987";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515064;"025+0998";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515065;"026+0000";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515067;"026+0002";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V2";2515070;"026+0025";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2271";2013
76000;"V2";2515072;"026+0100";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V1";2515075;"014+0370";"UIC60";1975;110;"4";4167;"O";"Ciel ouvert";"2271";2013
76000;"V1";2515076;"014+0320";"UIC60";1975;110;"4";1923;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515077;"014+0298";"UIC60";2005;110;"4";1923;"X1";"Ciel ouvert";"2270";2013
76000;"V1";2515080;"018+0411";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515081;"018+0506";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515082;"018+0530";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515083;"018+0535";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515085;"018+0720";"UIC60";2013;110;"4";0;"X1";"Ciel ouvert";"2270";2013
76000;"V1";2515086;"019+0830";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515087;"019+0830";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515088;"020+0940";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515089;"016+0985";"UIC60";1975;110;"4";1042;"O";"Ciel ouvert";"2272";2013
76000;"V1";2515091;"021+0330";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515093;"021+0545";"UIC60";2013;110;"4";0;"O";"Ciel ouvert";"2270";2013
76000;"V1";2515095;"021+0550";"UIC60";1975;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2515123;"023+0235";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2515125;"023+0235";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2515127;"024+0610";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2515129;"024+0812";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V1BIS";2515130;"025+0390";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V1BIS";2515131;"025+0480";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V1BIS";2515132;"024+0930";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2515139;"017+0133";"U50";1994;120;"4";2778;"O";"Ciel ouvert";"2271";2013
229000;"V2BIS";2515142;"020+0625";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2BIS";2515151;"021+0220";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2515153;"022+0150";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2271";2013
229000;"V2BIS";2515154;"022+0200";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2272";2013
229000;"V2BIS";2515155;"022+0335";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2515157;"025+0208";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V2BIS";2515158;"025+0395";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V2BIS";2515159;"025+0395";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2272";2013
229000;"V2BIS";2516550;"025+0095";"U50";1994;110;"4";0;"X1";"Ciel ouvert";"2270";2013
229000;"V2BIS";2516551;"025+0098";"U50";1994;110;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2518729;"077+0360";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2518730;"077+0131";"UIC60";1973;160;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2518836;"084+0810";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2519360;"039+0170";"UIC60";1985;160;"2";16667;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2519361;"040+0200";"UIC60";1985;160;"2";0;"O";"Ciel ouvert";"2272";2013
272000;"V2";2519383;"042+0200";"UIC60";1974;160;"2";0;"X1";"Ciel ouvert";"2270";2013
272000;"CM";2519946;"046+0430";"UIC60";1974;120;"4";926;"X1";"Ciel ouvert";"2270";2013
325000;"V2";2519947;"082+0010";"Nord45";1914;100;"8AV";746;"X1";"Ciel ouvert";"2270";2013
325000;"V2";2524093;"082+0012";"Nord45";1914;100;"8AV";746;"O";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2524160;"015+0362";"U50";1974;90;"3";0;"X1";"Ciel ouvert";"2272";2013
330000;"V2 (1)";2524162;"011+0215";"UIC60";1974;90;"4";0;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2524163;"013+0516";"U50";1967;60;"4";1786;"O";"Ciel ouvert";"2270";2013
242000;"V2";2524379;"072+0240";"UIC60";2007;160;"4";1786;"O";"Ciel ouvert";"2270";2013
329000;"V1";2526385;"032+0250";"U33";2007;120;"6";1852;"O";"Ciel ouvert";"2270";2013
329000;"V1";2526386;"032+0150";"U33";2007;120;"6";1852;"O";"Ciel ouvert";"2270";2013
329000;"V1";2526403;"035+0100";"U33";1960;120;"6";981;"X1";"Ciel ouvert";"2270";2013
329000;"V1";2526404;"034+0480";"U33";1960;120;"6";1786;"O";"Ciel ouvert";"2270";2013
329000;"V1";2526405;"034+0478";"U33";1960;120;"6";1786;"O";"Ciel ouvert";"2270";2013
329000;"V2";2528385;"038+0080";"U50";2008;120;"5";981;"O";"Ciel ouvert";"2270";2013
329000;"V2";2528388;"038+0140";"U50";1980;120;"5";1000;"O";"Ciel ouvert";"2270";2013
272000;"VRV";2528392;"004+0785";"UIC60";1992;100;"4";0;"O";"Ciel ouvert";"2270";2013
226000;"V2M";2528538;"000+0895";"UIC60";1992;200;"3";7143;"O";"Ciel ouvert";"2270";2013
226000;"V2M";2528540;"001+0695";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2529011;"028+0802";"UIC60";1982;140;"4";5278;"X1";"Ciel ouvert";"2270";2013
272000;"V2L";2529012;"028+0809";"UIC60";1982;140;"4";5278;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2529014;"028+0870";"UIC60";1982;140;"4";5278;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2529016;"022+0284";"UIC60";1989;160;"2";1725;"O";"Ciel ouvert";"2270";2013
272000;"VRM";2530285;"002+0170";"UIC60";1992;90;"4";1000;"O";"Ciel ouvert";"2270";2013
328000;"V1";2530415;"014+0797";"U50";1977;60;"5";855;"O";"Ciel ouvert";"2270";2013
328000;"V1";2530416;"014+0799";"U50";1977;60;"5";855;"O";"Ciel ouvert";"2270";2013
272000;"V2";2530466;"002+0820";"UIC60";1972;120;"4";1520;"X2";"Ciel ouvert";"2270";2013
272000;"V2";2530472;"001+0145";"UIC60";1972;120;"4";850;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2530473;"001+0118";"UIC60";1972;120;"4";850;"X1";"Ciel ouvert";"2270";2013
243301;"VU";2530635;"076+0392";"50-E1";2010;60;"6";419;"O";"Ciel ouvert";"2270";2013
317000;"UNIQUE";2530747;"075+0900";"PO37";1924;30;"9SV";NA;"O";"Ciel ouvert";"2270";2013
317000;"UNIQUE";2530748;"065+0460";"CND39";1903;30;"9SV";NA;"O";"Ciel ouvert";"2270";2013
243300;"VR2";2530762;"076+0875";"U50";1982;90;"5";0;"O";"Ciel ouvert";"2272";2013
232000;"UNIQUE";2530770;"097+0170";"U36";1959;140;"9AV";0;"X1";"Ciel ouvert";"2270";2013
232000;"UNIQUE";2530772;"097+0090";"U36";1959;140;"9AV";0;"O";"Ciel ouvert";"2270";2013
232000;"UNIQUE";2530773;"097+0081";"U36";1959;140;"9AV";0;"O";"Ciel ouvert";"2270";2013
232000;"UNIQUE";2530774;"097+0070";"U36";1959;140;"9AV";0;"O";"Ciel ouvert";"2270";2013
232000;"UNIQUE";2530775;"096+0702";"U36";1959;140;"9AV";0;"O";"Ciel ouvert";"2270";2013
232000;"UNIQUE";2530776;"096+0702";"U36";1959;140;"9AV";0;"O";"Ciel ouvert";"2270";2013
317000;"UNIQUE";2530780;"075+0695";"PO37";1924;30;"9SV";NA;"O";"Ciel ouvert";"2270";2013
317000;"UNIQUE";2530781;"075+0685";"PO37";1924;30;"9SV";NA;"O";"Ciel ouvert";"2270";2013
272000;"V1";2532415;"005+0350";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2532416;"005+0350";"UIC60";1985;120;"3";0;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2532417;"005+0340";"UIC60";1985;120;"3";2941;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2532418;"005+0224";"UIC60";1986;120;"3";2941;"X1";"Ciel ouvert";"2270";2013
272000;"V1";2532419;"005+0222";"UIC60";1986;120;"3";2941;"O";"Ciel ouvert";"2270";2013
272000;"V1";2532420;"005+0215";"UIC60";1986;120;"3";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2532421;"005+0211";"UIC60";1986;120;"3";0;"O";"Ciel ouvert";"2270";2013
329000;"V2";2534806;"035+0290";"U50";1980;120;"6";981;"O";"Ciel ouvert";"2270";2013
272000;"B";2535363;"014+0470";"UIC60";1995;30;"5";0;"X1";"Ciel ouvert";"2272";2013
329000;"V1";2535432;"039+0395";"U50";1976;120;"5";962;"X1";"Ciel ouvert";"2272";2013
272000;"V2";2536382;"001+0137";"UIC60";1972;120;"4";850;"O";"Ciel ouvert";"2270";2013
226000;"V2";2536897;"000+0599";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2272";2013
226000;"V1";2536915;"001+0559";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
226000;"V1";2536917;"002+0052";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V2";2536993;"002+0026";"UIC60";1992;200;"3";3200;"O";"Ciel ouvert";"2270";2013
226000;"V2";2536999;"000+0585";"UIC60";1992;200;"3";0;"O";"Ciel ouvert";"2270";2013
226000;"V1";2537018;"002+0049";"UIC60";1992;200;"3";3200;"X1";"Ciel ouvert";"2270";2013
229000;"V1BIS";2537594;"009+0000";"UIC60";2002;120;"4";8333;"O";"Ciel ouvert";"2270";2013
229000;"V2BIS";2537596;"013+0405";"UIC60";2002;120;"4";0;"X1";"Ciel ouvert";"2271";2013
229000;"V2";2540267;"007+0440";"U50";1993;120;"4";4545;"O";"Ciel ouvert";"2270";2013
229306;"VE";2540464;"055+0880";"UIC60";1983;30;"4";0;"X1";"Ciel ouvert";"2270";2013
229306;"V2B";2540589;"056+0180";"U50";1977;30;"4";1300;"O";"Ciel ouvert";"2270";2013
229306;"V2B";2540591;"056+0270";"U50";1977;30;"4";192;"O";"Ciel ouvert";"2270";2013
229306;"VF";2540598;"055+0645";"UIC60";1983;30;"4";210;"O";"Ciel ouvert";"2270";2013
990000;"V1 (2)";2540617;"052+0520";"UIC60";1977;90;"2";981;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2540644;"051+0900";"UIC60";1977;90;"2";0;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2540645;"051+0900";"UIC60";1977;90;"2";0;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2540646;"052+0120";"UIC60";1977;90;"2";0;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2540649;"052+0840";"UIC60";1977;90;"2";0;"O";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2540650;"053+0200";"UIC60";1977;90;"2";0;"O";"Ciel ouvert";"2270";2013
990000;"V1 (2)";2541018;"050+0320";"UIC60";1974;90;"4";0;"O";"Ciel ouvert";"2270";2013
229306;"V2B";2541045;"056+0333";"U50";1977;30;"4";0;"O";"Ciel ouvert";"2270";2013
229306;"V2B";2541046;"056+0329";"U50";1977;30;"4";0;"O";"Ciel ouvert";"2270";2013
229000;"CM1";2541063;"010+0690";"U50";1982;30;"3";0;"O";"Ciel ouvert";"2270";2013
962000;"V1";2543563;"017+0180";"UIC60";1984;100;"4";0;"O";"Ciel ouvert";"2270";2013
962000;"V1";2543564;"017+0450";"UIC60";1985;100;"4";807;"O";"Ciel ouvert";"2271";2013
272000;"VDV";2543593;"003+0640";"UIC60";1992;90;"4";0;"X1";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2543610;"009+0580";"UIC60";1974;90;"4";0;"X1";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2543615;"010+0250";"UIC60";1974;90;"4";0;"X1";"Ciel ouvert";"2270";2013
330000;"V1 (1)";2543617;"011+0450";"UIC60";1974;90;"4";2381;"X1";"Ciel ouvert";"2272";2013
330000;"V1 (1)";2543618;"012+0890";"UIC60";1974;90;"4";2000;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2543640;"023+0343";"U50";1977;120;"4";0;"X1";"Ciel ouvert";"2270";2013
328000;"V2";2543695;"018+0151";"U50";1977;90;"5";1021;"X2";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2543711;"011+0125";"UIC60";1974;90;"4";0;"X1";"Ciel ouvert";"2270";2013
330000;"V2 (1)";2543717;"008+0165";"UIC60";1974;90;"3";0;"X1";"Ciel ouvert";"2270";2013
990000;"V2 (2)";2543989;"050+0459";"UIC60";1975;90;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"V1";2544640;"056+0420";"UIC60";1973;160;"3";0;"O";"Ciel ouvert";"2271";2013
272000;"V1";2546289;"003+0235";"UIC60";1992;120;"3";3400;"O";"Ciel ouvert";"2270";2013
272000;"V1";2546290;"003+0358";"UIC60";1992;120;"3";2100;"O";"Ciel ouvert";"2270";2013
272000;"V1L";2547101;"030+0176";"U50";1987;140;"4";0;"X1";"Ciel ouvert";"2270";2013
272000;"V2";2547237;"032+0590";"UIC60";1979;160;"2";1725;"O";"Ciel ouvert";"2270";2013
272000;"V2L";2547242;"024+0220";"UIC60";1982;140;"4";0;"O";"Ciel ouvert";"2270";2013
272000;"VDV";2547246;"006+0060";"UIC60";1992;100;"4";1250;"X1";"Ciel ouvert";"2270";2013
331300;"V2R";2547646;"000+0460";"U33";1963;60;"7AV";0;"O";"Ciel ouvert";"2270";2011
272000;"V1";2548468;"003+0367";"UIC60";1992;120;"3";2100;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548487;"006+0120";"UIC60";1985;120;"3";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548488;"006+0316";"UIC60";1985;120;"3";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548491;"008+0880";"UIC60";1989;160;"3";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548495;"010+0655";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548498;"011+0020";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548500;"011+0155";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548502;"011+0155";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548503;"011+0160";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548505;"011+0157";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548506;"011+0199";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548507;"011+0200";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548511;"011+0283";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548519;"015+0689";"UIC60";1992;200;"2";0;"X1";"Ciel ouvert";"2272";2014
272000;"V1";2548535;"020+0379";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548537;"020+0774";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548540;"022+0030";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548541;"022+0278";"UIC60";1989;160;"2";1725;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548542;"023+0205";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548544;"023+0930";"UIC60";1989;160;"2";2084;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548545;"023+0930";"UIC60";1989;160;"2";2084;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548549;"024+0146";"UIC60";1989;160;"2";2084;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548550;"024+0177";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548551;"024+0182";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548553;"024+0795";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548554;"025+0228";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548556;"026+0042";"UIC60";1989;160;"2";980;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548557;"026+0053";"UIC60";1989;160;"2";980;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548558;"026+0065";"UIC60";1989;160;"2";980;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548559;"026+0064";"UIC60";1989;160;"2";980;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548560;"026+0073";"UIC60";1989;160;"2";980;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548561;"026+0076";"UIC60";1989;160;"2";980;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548562;"026+0084";"UIC60";1989;160;"2";980;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548563;"026+0581";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548564;"026+0655";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548568;"027+0926";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548569;"027+0927";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548570;"027+0955";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548571;"027+0973";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548573;"028+0087";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548574;"028+0158";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548575;"028+0195";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548576;"028+0195";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548579;"028+0339";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2272";2014
272000;"V1";2548580;"028+0037";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548581;"028+0382";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548582;"028+0390";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548583;"028+0403";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548584;"028+0449";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548586;"028+0554";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548587;"028+0554";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548588;"028+0562";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548589;"028+0636";"UIC60";1989;160;"2";0;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548590;"028+0661";"UIC60";1989;160;"2";0;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548591;"028+0920";"UIC60";1989;160;"2";1786;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548593;"028+0963";"UIC60";1989;160;"2";1786;"O";"Ciel ouvert";"2271";2014
272000;"V1";2548594;"028+0970";"UIC60";1989;160;"2";1786;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548595;"028+0975";"UIC60";1989;160;"2";1786;"X1";"Ciel ouvert";"2271";2014
272000;"V1";2548596;"028+0978";"UIC60";1989;160;"2";1786;"X1";"Ciel ouvert";"2270";2014
272000;"V1";2548597;"028+0991";"UIC60";1989;160;"2";1786;"O";"Ciel ouvert";"2270";2014
272000;"V1";2548598;"028+0992";"UIC60";1989;160;"2";1786;"X1";"Ciel ouvert";"2272";2014
272000;"V1";2548599;"028+0998";"UIC60";1989;160;"2";1786;"X1";"Ciel ouvert";"2270";2014
